uid,title,the content,writer,Published at,score,comments_quantity
41023105,,I am guessing from the brief vague description of the &quot;hack&quot; that they had like cdn.pokemon.com&#x2F;pokemon&#x2F;1025.jpg and the kid incremented it to 1026.jpg and found the next Pokémon and that&#x27;s what was construed as &quot;hacking&quot;?,donatj,1721545557,,
41023202,,"&gt; Back when I was at Pokémon, some kid figured out how to extract the images from the card game. He found an icon from the developer and said ‘Holy s----, I found a new Pokémon.’ This kid included his email, and because of the way Pokémon did account creation, when we got the child’s account, we got the parent information, which included a phone number.<p>&gt; So I called his mom and said, ‘Listen, I wanted to tell you some things that Andrew is doing on the computer.’ She says, ‘So you’re saying he hacked your game.’ And I hear in the background: ‘I didn’t hack anything!’ I start describing it more technically. She says, ‘Is this a problem?’ I say, ‘Hacking software, that’s a federal crime, but I don’t want that to be the conversation. Why don’t we make it a conversation about the good and bad things he can do with a computer?’<p>When you boast about threatening kids, that says a lot about what kind of person you are",ekianjo,1721546965,,
41022083,,"The &quot;wildest story of a leaker you dealt with&quot;, where they describe bullying a child for perfectly legal behavior, certainly was interesting.",greyface-,1721531523,,
41023159,,What an incredibly tone deaf admission of unethical behavior.<p>As general counsel he happily admitted to making false accusations of a federal crime against a minor.<p>This level of comfort and pride in unethical behavior raises the question of what else has Don McGowan done that is improper?,protastus,1721546329,,
41022179,,"&gt;‘Hacking software, that’s a federal crime, but I don’t want that to be the conversation. Why don’t we make it a conversation about the good and bad things he can do with a computer?’<p>What a complete piece of shit. Threatening a child and his parent because the child dumped some memory and found some file. He also knows that there is exactly zero chance for any legal actions towards that kid (and of course it is not his decision in any case), nevertheless he, the super helpful lawyer, gets to make threats however he wants.<p>Genuinely disgusting. How do these people live with themselves? &quot;Honey, today I made a kid afraid he was going to jail, because he copied some file of something we sold to him, how was your day?&quot;.",constantcrying,1721532927,,
41022474,,"Don McGowan, what a shitbird. Calls up this kid&#x27;s mom to insinuate the kid has done wrong and raise the threat of a serious criminal accusation. Kinda seems like you shouldn&#x27;t be allowed to practice law after that. I thought lawyers were supposed to have standards?",burnished,1721537752,,
41022382,,"&gt; When it’s somebody complaining about workplace issues, I don’t really necessarily want to know who it is,
&gt; unless what they’re complaining about is, ‘My boss is sexually harassing me.’ Then I want to know who it is
&gt; because I want to know who their boss is. I’m investigating, not to try to out the person, but to try t
&gt; assess the truth of what they’re saying.<p>&gt; I  might have a talk with David. I might say, ‘Listen, I’ve figured out it was you. Do I not seem approachable?
&gt; Why are you and I not having a conversation about this?’ Obviously, my job is to protect the organization, but
&gt; ‘protect the organization’ takes on different meanings to different people. To me, ‘protect the organization’
&gt; has always meant: protect your people from bad things.<p>Good grief - do not fall for this shit.<p>The reason someone like him tries to figure out the identity of a person claiming sexual harassment is estimating and minimizing the liability. How credible are you (to the public, press, investigators, a potential jury), how big a platform do you have, etc. An unlikable, not-stereotypically-attractive loner who has no little social media connections? Not a threat. A person who has a thousand followers, is likable&#x2F;attractive, etc? Big threat.<p>The only reason they care about the identity of the harasser is to figure out how big a deal this might be. Manager of some QA testing group? Not a problem. C-suite or Vice President, etc? Big problem, that both legal and PR will be quickly roped in on.<p>Just like with HR, <i>nobody that works for your employer ever has your best interests even remotely on their priority list</i> beyond getting you to trust them so they can pump you for as much information as possible to sabotage your claims by doing things like creating alibis, destroying evidence, and searching out reasons to accuse you of being a poorly performing &#x2F; combative employee who is simply a malcontent.<p>If you&#x27;ve been or are being sexually harassed, your first stop should be an attorney (and in case it&#x27;s obvious, not one you find via your company&#x27;s EAP.)",KennyBlanken,1721536297,,
41019618,,"I support immigration and oppose the Republican anti-immigrant platform because it seems to me there is significant brain drain from many countries to the U.S. and that contributes to our success.<p>For example, in this article is about white collar crime, it points out that many Somali-Americans were professionals back in Somalia. I&#x27;m not concerned about the crime because that seems like a somewhat higher tendency until the 2nd and 3rd generation is able to make it into established society.<p>A Somali-American former investigator: why you’re hearing about fraud in my community<p><a href=""https:&#x2F;&#x2F;minnesotareformer.com&#x2F;2024&#x2F;07&#x2F;17&#x2F;a-somali-american-investigator-heres-why-youre-hearing-so-much-about-fraud-in-my-community&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;minnesotareformer.com&#x2F;2024&#x2F;07&#x2F;17&#x2F;a-somali-american-i...</a>",labrador,1721507686,,
41018650,,"I wonder what a sensible way forward for Cubans is, and their government. What would it take for the US to lift sanctions (I assume a radical shift within Cuba&#x27;s government), and for Cuba itself (as a whole) to restructure their government in a way that would benefit them and everyone.<p>Cuba would be a great travel destination.<p>Their cigars aren&#x27;t as on par anymore as far as I know, but there&#x27;s potential there, Nicaragua and Dominican Republic basically make the best ones last I checked.",giancarlostoro,1721500989,,
41016957,,"Looks like the main reason is - Cuba&#x27;s two main benefactors stopped supplying fuel on the cheap, as they have their hands full with their own crises.",EVa5I7bHFq9mnYK,1721487703,,
41020895,,"As a Cuban that is currently living in Cuba, I think it <i>might</i> be useful to voice my opinions, as I have read some comments here which I consider less than accurate in some respects. To avoid typing too much, I&#x27;ll summarize with... bullet points?<p>* The published figure of 10 million people is already outdated. First, they are official figures, which means that they are not telling the truth. Second, six months have elapsed; which means the actual number of residents is less than 9 million.<p>* Not only a large amount of people are gone, but most of them are young, productive people; lots of them professionals in several critical aspects of a functioning society. Where I work I&#x27;m only one of the few that remains in my activity (IT &amp; IT adjacent).<p>* Also gone are many of the more... reactive? brave? People that voiced discontent with the government and just chose to leave. What remains are relatively elderly people that are very conformist, or simple are not brave enough to voice their concerns.<p>* Is Cuba a dictatorship? No.<p>* Is Cuba a totalitarian state? Absolutely. The Cuban Communist Party is the only one allowed, as is written in the (relatively recent) Constitution. Even more than that, it exists above the Constitution, so this texts has no value at all.<p>* Are there human rights violations in Cuba? Yes, no doubt.<p>* Does the US embargo negatively impacts Cuba? Absolutely. Every single day, for the common people, that is. The elites? The top dogs of the Party? Of course they are unaffected; they are your run of the mill corrupt people in power, and they can have anything.<p>* Can Cuba trade with other countries? In theory, yes... in practice, it is very difficult. In addition, Cuba is a minuscule market that interests no one. China, for instance, has very little presence in Cuba, despite we being &quot;allies&quot;. But they don&#x27;t care.<p>I don&#x27;t know how this could unfold in the future, except with a total collapse. I really wish the end of the embargo, <i>and</i> the possibility of open an free elections. We, common people, are at the mercy of US politics and being managed by inmensely incompetent leaders. We could debate all week on who&#x27;s at fault here, who threw the first stone, but, as of this moment, that would be sterile. This country will be gone.",PentiumBug,1721517022,,
41020066,,Note that it&#x27;s only the US that has an embargo against Cuba.<p>The rest of the world trades pretty freely with them.,BurningFrog,1721510660,,
41021672,,"This just does not seem plausible. Sure, I understand the claim that Cuban statistics are falsified because the Cuban government is obviously biased about whether &quot;Cuba is good&quot;, but the claims about Cuban emigration are coming from groups that are very distinctly anti-Cuban themselves; why should I trust them to tell the truth about Cuba, particularly when lying about your enemies is incredibly effective, common, and completely unpunished?",lucubratory,1721525513,,
41022627,,How has this affected the country?,moneywoes,1721539668,,
41019809,,perhaps it&#x27;s time to normalize relations with their government and end the blockade.,riffic,1721508956,,
41021772,,,,1721526810,,
41020268,,"&gt;Other factors were a high number of deaths, 405,512,<p>With such a population churn the chances of dying at sea while trying to run away don’t look that bad.",trhway,1721512084,,
41022170,,"Relevant reminder that Cuba has been under a brutal economic embargo and sanctions regime by the US for decades, which is the primary driver of Cuba&#x27;s economic situation. The sanctions began during an era of land reform that saw American corporations, such as United Fruit, lobbying the US to overthrow the Cuban government on their behalf. When that failed, the US imposed sanctions.",slantedview,1721532851,,
41019599,,"Well, that explains why Cuban cigars are impossible to get since a couple of years...",choeger,1721507542,,
41019831,,The problem commonly skated over is that two views cam be true at once. For example:<p>- the &quot;Batista&quot; regime was dictatorial and repressive. The people fought back with Castro. The first wave of people to land in Miami were essentially the moneyed class who lost everything. Unsurprisingly they hate the Castro regime and its descendents. The US government were happy to accommodate them under the guise of anti communism.<p>- the &quot;Castro&quot; regime is dictatorial and repressive. The people cant fight back so they leave. The people landing in Miami and their descendents hate the regime for taking everything.  The US Republicans are happy to accommodate them under the guise of sticking it to the libs.<p>I dont see any of this changing until the regime changes in Cuba to a more democratic one simultaneously with the Republican party imploding in Florida. Which basically means not in my lifetime.,kjellsbells,1721509092,,
41021852,,"There is absolutely no doubt that the Cuban economy is suffering through a severe crisis. However, mass emigration offers some benefits to the Communist regime. Many of the migrants who work in the USA send money back to their families in Cuba in the form of remittances, which provide valuable foreign exchange reserves to help pay for essential imports. Moreover, emigration provides an escape for those people who might otherwise form a potentially powerful class of under-employed and politically discontent civilians. If Cuba’s emigrants were still living on the island, then the Communist regime would have good reason to worry about a mass revolution, as shown by the experience of the Arab Spring, when authoritarian governments in Syria, Libya and Egypt, each struggling with rising demographic pressures and economic stagnation, were destabilized by popular rebellion. The Communist elite is certainly aware of the dangers to its regime from a potential “Cuban Spring,” and thus likely regards mass emigration as a welcome alternative, despite the obvious social liabilities of losing so much human capital.",diogenes_atx,1721527889,,
41022701,,I remember when I was called a Dago in NYC as a kid<p>Yeah all us Italians are just dirty mafiaosa,zombiwoof,1721540607,,
41018575,,This is almost Ukraine&#x27;s levels.,amunozo,1721500434,,
41018649,,&gt; <i>Marrero insisted that the Cuban government would not deviate from a centrally planned economy where “socialist state enterprises” are predominant.</i><p>Same as it ever was...,BurningFrog,1721500989,,
41019372,,It has also has an extremely low fertility rate.,Acrobatic_Road,1721506122,,
41020275,,Did US sanctions cause this? Why or why not?,greyvddhb,1721512110,,
41019866,,"Again and again I&#x27;ve been arguing for access to information. Let Cuba land an underwater cable in Miami. Ever since I was young I was fed this line &#x27;Glasnost helped accelerate the collapse of the Soviet Union, people wanted things their government wouldn&#x27;t give them... free access to information not filtered by their government&#x27;, but the US argues for some reason that Cubans can&#x27;t have this.<p>Is it fear of an even bigger migration? Why? Is it expat Cubans looking to kick out the ladder?",joecool1029,1721509286,,
41019176,,"It&#x27;s interesting reading the opinions in the comments on this thread. As a non-US person, I don&#x27;t have a strong opinion on Cuba. I&#x27;d like to visit someday but don&#x27;t know much about it other than the headlines. Reading the comments here it sounds like a pariah state on the level of North Korea. With 1m people leaving in a year, it clearly has its issues - but lots of the comments here are a good example of how your country&#x27;s media and propaganda can significantly colour your opinions. I don&#x27;t get the feeling many other countries continue to have such a negative opinion of Cuba.<p>Are there any countries other than the US that has a strong negative opinion on Cuba?<p>I&#x27;m also curious if anyone comes from a country that has a significant negative opinion on another country that others might find surprising?",basisword,1721504703,,
41018683,,"&gt; Most of those migrants have come to the United States in what experts call the most significant migration wave in Cuban history.<p>With the destabilization that a population drop of 10% has, the potential for more migration in the long term and the associated costs... Wouldn&#x27;t it make sense for the U.S. to invest and help Cuba? It would also have the additional benefit of maybe depriving Russia of an ally.",V__,1721501174,,
41019862,,This plus low fertility rates paint a bleak demographic picture. What happens to a country whose population collapses? I don&#x27;t think we have past data to reference here?,surfingdino,1721509274,,
41018690,,"Welcome to America. I mean that. The Cuban American community is awesome and has created a great culture in Florida and elsewhere<p>protip: if you see any Ivy League graduates fetishizing communism, just say &quot;been there, done that&quot;",oldpersonintx,1721501224,,
41018808,,[flagged],xyzzy4747,1721502072,,
41018647,,[flagged],bearjaws,1721500964,,
41021084,,[flagged],useconoterror,1721518557,,
41020130,,[flagged],pstrateman,1721511083,,
41019511,,Cuba&#x27;s economy is not doing well because of the illegitimate and illegal US embargo. End the blockade. Take Cuba off the completely farcical State Sponsors of Terror list. Let Cuba live!<p>Cuba developed its own COVID vaccine but couldn&#x27;t give it to its own people because they could not buy metal for syringes. Its fucking crazy.,tehjoker,1721507104,,
41018707,,,,1721501378,,
41018803,,"If I were Xi Jinping, I’d step in quite heavily at this point. A few billions in investment would do wonders there. I’m sure a hypersonic nuke base could also be negotiated in return.",ein0p,1721502055,,
41019613,,"I really want people to understand that a sterile term like &quot;economic sanctions&quot; really means &quot;starving them to death&quot;. It&#x27;s not just food. It&#x27;s the infrastructure necessary to grow food and to have clean drinking water. It&#x27;s basic medicines, life-saving stuff.<p>What we, as a country, have done and continue to do to Cuba is absolutely unconscionable.<p>It affects us too. Over the last 60+ years there have hundreds of thousands or even millions of Cuban migrants to the US. This [1] claims 2.7 million but includes US-born descendants. Cuban migrants aren&#x27;t a random sample of Cubans. They skew very much anti-Castro, which means by extension they skew very pro-Batista. Definitely right-leaning or even pro-fascist [2[.<p>Importing fascist or fascist adjacent people who ultimately became voters has changed US politics where Florida is now a safely red state. Here&#x27;s more on the demographics of Cubans in Miami in particular [3].<p>I find it interesting how this aspect of immigration is so often missed or glossed over.<p>There is absolutely no justification for continuing 60+ years of sanctions just because our puppet was deposed.<p>[1]: <a href=""https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-united-states-2021"" rel=""nofollow"">https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-uni...</a><p>[2]: <a href=""https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;</a><p>[3]: <a href=""https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun.pdf"" rel=""nofollow"">https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun....</a>",jmyeet,1721507637,,
41022075,,"The United States is singular in its ability to assimilate immigrants. It is our one true superpower. The people who come to our country, like these Cubans fleeing their country, often come from societies where they lack freedoms Americans take for granted. Many Americans scarcely even acknowledge these freedoms but immigrants with their outside eye see them clearly. In doing so they refresh our founding ideals of life, liberty, and the pursuit of happiness.<p>As a fourth generation American and midwesterner, I welcome these Cuban immigrants.",BenFranklin100,1721531389,,
41020841,,"This happens because of the US embargo, so I&#x27;ll blame US until they stop.",icar,1721516587,,
41022447,,"The arguments in favor of immigration are usually economical, but the resultant demographic change is a major force of disruption in our societies and the cause of many current social problems. My home state of California is an radically different place now than when I grew up only a few decades ago because of demographic change caused by immigration.<p>The question needs to be asked &quot;How much do you want your nation to change?&quot; in exchange for the alleged economic benefits. Blaming the social problems caused by immigration on citizens because of &quot;xenophobia&quot; when they never wanted mass immigration in the first place is the height of arrogance. The pro-immigration people want the economic benefits of immigration while shifting the blame for the inevitable social problems on the poor citizens who are often victims of these social problems. It&#x27;s sick.",systemstops,1721537344,,
41023216,,"How would the authors consider a paralyzed individual who can only move their eyes since birth? That person can learn the same concepts as other humans and communicate as richly (using only their eyes) as other humans. Clearly, the paper is viewing the problem very narrowly.",flimflamm,1721547157,,
