uid,title,the content,writer,Published at,score,comments_quantity
41023254,,,,1721547704,,
41023659,,Now i wonder if there&#x27;s a connection between j and ; as termination character.,threatripper,1721553451,,
41024029,,"Here I was hoping it was indicating a complex number, since i was already taken.<p>...on that note, how would one write complex numbers in Roman numerals, now that both i and j are taken?",kqr,1721558403,,
41023327,,"&gt; A j was used for the final i, to make it clear the number had ended.<p>Yeah I imagined this was the case. Same as other common ways to avoid misunderstanding (and possible forgeries)",raverbashing,1721548544,,
41024394,,,,1721562349,,
41021716,,"<a href=""https:&#x2F;&#x2F;threadreaderapp.com&#x2F;thread&#x2F;1814343502886477857.html"" rel=""nofollow"">https:&#x2F;&#x2F;threadreaderapp.com&#x2F;thread&#x2F;1814343502886477857.html</a>",js2,1721526011,,
41022966,,"The moment I read &#x27;it is a <i>content update</i> that causes the BSOD, deleting it solves the problem&#x27;, I was immediately willing to bet a hundred quid (for the non-British, that&#x27;s £100) that it was a combination of said bad binary data and a poorly-written parser that didn&#x27;t error out correctly upon reading invalid data (in this case, read an array of pointers, didn&#x27;t verify that all of them were both non-null and pointed to valid data&#x2F;code).<p>In the past ten years or so of having done somewhat serious computing and zero cybersecurity whatsoever, I have my mind concluded, feel free to disagree.<p>Approximately <i>100%</i> of CVEs, crashes, bugs, slowdowns, and pain points of computing have to do with various forms of deserialising binary data back into machine-readable data structures. All because a) human programmers forget to account for edge cases, and b) imperative programming languages allow us to do so.<p>This includes everything from: decompression algorithms; font outline readers; image, video, and audio parsers; video game data parsers; XML and HTML parsers; the various certificate&#x2F;signature&#x2F;key parsers in OpenSSL (and derivatives); and now, this CrowdStrike content parser in its EDR program.<p>That wager stands, by the way, and I&#x27;m happy to up the ante by £50 to account for my second theory.",delta_p_delta_x,1721543911,,
41023690,,"The thing I don&#x27;t understand about all of this is another, much less technical and much more important.<p>Why the blas radius was so huge?<p>I have deployed much less important services much more slowly with automatic monitoring and rollback in place.<p>You first deploy to beta, where you don&#x27;t get customers traffic, if everything goes right to a small part of your fleet, and slowly increase the percentage of hosts that receives the updates.<p>This would have stopped the issue immediately, and I somehow I thought it was common practices...",siscia,1721553811,,
41022728,,By-passing the discussion whether one actually needs root kit powered endpoint surveillance software such as CS perhaps an open-source solution would be a killer to move this whole sector to more ethical standards. So the main tool would be open source and it would be transparent what it does exactly and that it is free of backdoors or really bad bugs. It could be audited by the public. On the other hand it could still be a business model to supply malware signatures as a security team feeding this system.,G3rn0ti,1721541040,,
41021738,,"<a href=""https:&#x2F;&#x2F;twitter-thread.com&#x2F;t&#x2F;1814343502886477857"" rel=""nofollow"">https:&#x2F;&#x2F;twitter-thread.com&#x2F;t&#x2F;1814343502886477857</a>",MBCook,1721526376,,
41021903,,"But how come they didn&#x27;t catch it in the testing deployments? what was the difference that caused it to happen when they deployed to the outside world. I find it hard to believe that they didn&#x27;t test it before deployment. I also think companies should all have a testing environment before deploying 3rd party components. I mean, we all install some packages during development that fails or cause some problems but nobody think it is a good idea to do it directly in their production environment before testing, so how is this different?",golemiprague,1721528632,,
41023055,,Do these customers of crowd strike even have a say in these updates going out or do they all just bend over and let crowd strike have full RCE on every machine in their enterprise.<p>I sure hope the certificate authorities and other crypto folks get to keep that stuff off their systems at least.,hannasm,1721544839,,
41023475,,"This is a pretty brief &#x27;analysis&#x27;. The poster traces back one stack frame in assembler, it basically amounts to just reading out a stack dump from gdb. It&#x27;s a good starting point I guess.",throwyhrowghjj,1721551036,,
41023982,,"I wonder what privilege level this service runs at. If it&#x27;s less than ring 0, i think some blame needs to go to Windows itself. If it&#x27;s ring 0, did it really need to be that high??<p>Surely an OS doesn&#x27;t have to go completely kaput due to one service crashing.",wasabinator,1721557685,,
41022250,,"A &#x27;channel file&#x27; is a file interpreted by their signature detection system. How far is this from a bytecode compiled domain specific language? Javascript anyone?<p>eBPF, much the same thing, is actually thought about and well designed. If it wasn&#x27;t it would be easy to crash linux.<p>This is what they do and they are doing badly. I bet it&#x27;s just shit on shit under the hood, developed by somewhat competent engineers, all gone or promoted to management.",mianos,1721534062,,
41022213,,"It&#x27;s really difficult to evaluate the risk the CrowdStrike system imposed. Was this a confluence of improbable events or an inevitable disaster waiting to happen?<p>Some still-open questions in my mind:<p>- was the broken rule in the config file (C-00000291-...32.sys) human authored and reviewed or machine-generated?<p>- was the config file syntactically or semantically invalid according to its spec?<p>- what is the intended failure mode of the kernel driver that encounters an invalid config (presumably it&#x27;s not &quot;go into a boot loop&quot;)?<p>- what automated testing was done on both the file going out and the kernel driver code? Where would we have expected to catch this bug?<p>- what release strategy, if any, was in place to limit the blast radius of a bug? Was there a bug in the release gates or were there simply no release gates?<p>Given what we know so far, it seems much more likely that this was a &quot;disaster waiting to happen&quot; but I still think there&#x27;s a lot more to know. I look forward to the public post-mortem.",nickm12,1721533410,,
41021857,,"Out of curiosity: In the old days, SoftIce could have been used which was a kernel mode debugger. What tool can be used these days?",canistel,1721527976,,
41023337,,"I am genuinely curious what their CI process that passed this looks like, as well as if they&#x27;re doing any sort of dogfooding or manual QA? Are changes just CI&#x2F;CD&#x27;d out to production right away?",donatj,1721548671,,
41023113,,How feasible would it be to implement blue green deployments in that kind of system?,mkl95,1721545632,,
41022099,,How did it pass CI?,brcmthrowaway,1721531703,,
41022840,,Maybe one day people will learn what a blog is.,system2,1721542398,,
41022809,,"Crowdstrike isn’t a company anymore, this is probably their end. The litigation will be death by thousand cuts.",iwontberude,1721542082,,
41023840,,Is there commercial pressure to push out &quot;content&quot; updates asap so you can say you&#x27;re quicker than your competition at responding to emerging threats?,switch007,1721555719,,
41022031,,Where is a good place and way to start practicing disassembly in 2024?,Anonymityisdead,1721530443,,
41023869,,Can we find an uptime(availability) graph for the CrowdStrike agent? Don&#x27;t you think this graph should be included in the postmortem?,minhoryang,1721556081,,
41023330,,So was the totally empty channel file just a red herring?,hatsunearu,1721548604,,
41023070,,Hasn’t this been debunked?,JSDevOps,1721545114,,
41021626,,So is unmapped address another way of saying null pointer?,blirio,1721524920,,
41023108,,"&#x27;Analysis&#x27; of the null pointer  is completely missing the point. The simple fact of the matter is they didnt do anywhere near enough testing before pushing the files out. Auto update comes with big responsibility, this was criminally reckless",codeulike,1721545580,,
41022435,,Really the underlying problem here is that their software is loading external data into their kernel driver and not correctly sanitising their inputs,Taniwha,1721537082,,
41023416,,"The girl on the supermarket checkout said she hoped her computer wouldn&#x27;t be affected. I knowingly laughed and said &quot;you probably don&#x27;t have on your own computer unless your a bank&quot;.<p>She said, &quot;I installed it before for my cybersecurity course but I think it was just a trial&quot;<p>Assumptions eh.",webprofusion,1721549869,,
41023448,,I don&#x27;t do windows either.,peter_retief,1721550532,,
41023725,,"How strange to cite ResetEra, a gaming forum with a significant certain community, and may not be considered a reliable source.",heraldgeezer,1721554312,,
41022708,,"I found windows confusing. In Linux speak, was this some kind of kernel module thing that CS installed? It’s all I can think of for why the machines BSOD",anothername12,1721540709,,
41023440,,"I see a paradox that the null bytes are &quot;not related&quot; to the current situation and yet deleting the file seems to cure the issue. Perhaps the CS official statement that &quot;This is not related to null bytes contained within Channel File 291 or any other Channel File.&quot; is poorly worded.<p>My opinion is that CS is trying to say the null bytes themselves aren&#x27;t the actual root cause of the issue, but merely a trigger for the actual root cause, which is that CSAgent.sys has a problem where malformed input vectors can cause it to crash. Well designed programs should error out gracefully for foreseeable errors, like corrupted config files.<p>If we interpret that quoted sentence such that &quot;this&quot; is referring to &quot;the logical error&quot;, and that &quot;the logical error&quot; is the error in CSAgent.sys that causes it to crash upon reading a bad channel file, then that statement makes sense.<p>This is a bit of a stretch, but so far my impression with CS corporate communication regarding this issue has been nothing but abject chaos, so this is totally on-brand for them.",hatsunearu,1721550399,,
41021977,,"How sure are we, that this was not a cyberattack?<p>It seems really scary to me, that crowdstrike is able to push updates in real time to most of their customers systems. I don&#x27;t know of any other system, that would provide a similar method to inject code at kernel level. Not even windows updates, as they always roll out with some delay and not to all computers at the same time<p>If you want to attack high profile systems, crowdstrike would be one of the best possible targets.",andix,1721529515,,
41021776,,"The scarier thought I&#x27;ve had -- if a black hat had discovered this crash case, could it have been turned into a widely deployed code execution vulnerability?",Fr0styMatt88,1721526920,,
41021654,,"Meta Conversation: The fact that X has a &quot;Show Probable Spam&quot; and both of the responses were pretty valid, with one even getting a reply from the creator.<p>I just don&#x27;t understand how they still have users.",qmarchi,1721525354,,
41023156,,[flagged],GTP,1721546282,,
41024141,,[flagged],mykehunt,1721559740,,
41022071,,Ended up being forced because it was a &quot;content update&quot;.  This is the update of our discontent!,m0llusk,1721531259,,
41023937,,"x64 clobbers rcx and r11, I don&#x27;t see that mentioned in the calling convention. I&#x27;m not confident whether the other architectures have additional clobbers.",JonChesterfield,1721557069,,
41023916,,"Really cool. I always used the Chrome OS one [1] so far. I think yours could use manpage&#x2F;documentation links from the syscall table too.<p>[1]: <a href=""https:&#x2F;&#x2F;www.chromium.org&#x2F;chromium-os&#x2F;developer-library&#x2F;reference&#x2F;linux-constants&#x2F;syscalls&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.chromium.org&#x2F;chromium-os&#x2F;developer-library&#x2F;refer...</a>",gkbrk,1721556695,,
41023718,,"This seems useful, especially for CTF players and glibc&#x2F;musl&#x2F;.. devs.<p>PS: x64 is a bit ambiguous, as it was not uncommon to use it for Itanium ;)",jagrsw,1721554130,,
41023782,,"Cool! I built something very similar but for Windows a while back: <a href=""https:&#x2F;&#x2F;syscalls.win"" rel=""nofollow"">https:&#x2F;&#x2F;syscalls.win</a>",frereit,1721554967,,
41024083,,"How up to date is this? It seems to be missing a bunch of newer calls, at least for x64.",boomskats,1721559000,,
41023759,,[dead],Olesya000,1721554763,,
41024426,,"I use Zettlr somewhat often. Honestly my favorite features are just:<p>- inline markdown preview<p>- VIM Keybinds (with some issues, as many implementations have)<p>- mermaid and LaTeX math support built in<p>(Notice that 2&#x2F;3 of these are easily done on many other editors via plugins&#x2F;extensions)<p>It has some other nice things too but I find it to be kind of slow and clunky. Still I come back for the way markdown works there because it feels like WYSIWYG but without so much mouse clicking. I have minimally used the pandoc and other publishing features but wasn&#x27;t blown away by them vs just using pandoc",kvmet,1721562663,,
41024320,,"I think it’s trying to be a markdown-based Obsidian&#x2F;Logseq zettelkasten with built-in support for (1) interfacing with reference managers and (2) exporting&#x2F;publishing with LaTeX&#x2F;pandoc.<p>If you want to see it and get an idea about what it does and how it’s supposed to be used, go here:<p><a href=""https:&#x2F;&#x2F;docs.zettlr.com&#x2F;en&#x2F;core&#x2F;user-interface&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;docs.zettlr.com&#x2F;en&#x2F;core&#x2F;user-interface&#x2F;</a><p>Finding that information took some digging — although there is a visual on the homepage after scrolling several screens down (at least on mobile).<p>Constructive feedback for the team: I find the website and documentation difficult to use because they present details first and main ideas later. See if you can put the bottom line on the top line.<p>Also, as I navigated through the site, every time I followed a link I got asked, again and again, whether I wanted to opt out of cookies and data collection. Answering once should be enough.",treetalker,1721561566,,
41024378,,What makes it better than iA Writer?,marban,1721562133,,
41023809,,"grammarly but local? given that grammarly started way before heavy llms, i assume there&#x27;s none of that here also?",1oooqooq,1721555350,,
41021236,,"Coincidentally, I just toured the South Dakota minuteman launch control facility this week [1] and it was fascinating.  The park ranger giving the tour was a veteran who manned the facility decades ago — amazing stories. You need to book tickets a few months in advance but well worth it if you’re in the area to visit Badlands, Mt. Rushmore, etc.<p>[1] Run by U.S. National Park Service: <a href=""https:&#x2F;&#x2F;www.nps.gov&#x2F;mimi&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.nps.gov&#x2F;mimi&#x2F;</a>",GrantS,1721519784,,
41021353,,"&gt; Various options including DSL over HICS cables and radio were considered, but the current plan is to trench new fiber-optic cables across the launch fields. They&#x27;re less interesting, but fiber optic cables have both capacity and reliability advantages over telephone cables, and could easily remain in service for the life of the Sentinel program.<p>I was actually a bit surprised there was nothing about lightning and EMP suppression. I’m no expert on EMP effects, but multiple-mile-long cable loops underground seem like the kind of thing that would develop large induced currents in the presence of a varying magnetic field.<p>Nonconductive fiber optic cables are entirely immune to these effects.  And they’re less expensive than copper!",amluto,1721520935,,
41021136,,"Very good read, thanks for sharing it.
Side note: All the pictures have the geolocation data embedded into them.",tamimio,1721518938,,
41020687,,my dad was a pm for this stuff. i have no idea what he did as he retired by the time i was 8 (92) but this was his world.<p>anyone know anything else about this stuff? i’ve often considered trying to recreate his career path. (he died about 5 years ago.),randall,1721515340,,
41020264,,Interesting article. I have always been curious about how weapons systems like missiles communicate with command and control systems. Especially how the datalinks worked on cold war era systems. Not a lot of info out there. So this article was a good read.,nirav72,1721512028,,
41021731,,"For anyone who hasn’t seen it, the highly hn-relevant film <i>WarGames</i> kicks off with a launch order scene between a MCCC and a DMCCC that doesn’t depart wildly from the description here.<p>The rest of the film is pretty good, too!<p><i>Turn your key, sir!</i>",twoodfin,1721526306,,
41021605,,"I&#x27;m researching the Minuteman II&#x27;s computer, the Autonetics D-37B&#x2F;C so I figured I&#x27;d put a note here in case there is anyone else looking at it.",kens,1721524535,,
41023147,,"<a href=""http:&#x2F;&#x2F;www.airtalk.com&#x2F;z_ref-4_1.html"" rel=""nofollow"">http:&#x2F;&#x2F;www.airtalk.com&#x2F;z_ref-4_1.html</a><p>For people like me that didn’t understand why the cables are pressurized.",Mistletoe,1721546168,,
41021980,,Crazy that the communication system doesn&#x27;t seem to be that much more advanced than tin cans and a string when compared to modern day. Guess the same can be said for the weapons themselves.,justinator,1721529568,,
41024425,,"Thanks! This is great. If you ever need extra housing for this, I would be glad to provide it.",lsofzz,1721562660,,
41021809,,"Okay, this is super cool. Thanks for sharing.<p>In a similar vein, jart&#x27;s Cosmopolitan libc has a really fun collection of tables that compare various constants across platforms, e.g. syscalls, syscall flags, error numbers, etc. It includes (variants of) Linux, XNU, NT, and the BSDs.<p><a href=""https:&#x2F;&#x2F;github.com&#x2F;jart&#x2F;cosmopolitan&#x2F;blob&#x2F;master&#x2F;libc&#x2F;sysv&#x2F;consts.sh"">https:&#x2F;&#x2F;github.com&#x2F;jart&#x2F;cosmopolitan&#x2F;blob&#x2F;master&#x2F;libc&#x2F;sysv&#x2F;c...</a><p>In the off chance you haven&#x27;t heard of Cosmopolitan yet, I hope you find the discovery as much fun as I have.",xelxebar,1721527316,,
41024317,,Can you make one for kernel exports and list whether they are GPL-only or not?,nubinetwork,1721561538,,
41024111,,"There&#x27;s a few of these floating around that are generally missing something - recent syscalls, types, etc. Thank you for such a complete one!",greenpenguin,1721559335,,
41018986,,I wish this site could have existed earlier when I was writing eBPF filters for my sandbox and had to check how specific syscalls were implemented in different archs here and there. Thanks for your great work.,qbane,1721503405,,
41019056,,"That&#x27;s handy.<p>I wonder why it displays without javascript in chromium, but fails to do so in firefox. If the author is here, could that be fixed?<p>Edit:<p>Restarting chromium and trying again yields the same behavior as firefox. I wonder if the javascript somehow slipped past umatrix &amp; ublock origin on my first try. Given that I launched chromium by dragging the link onto its icon the first time, perhaps the script-blocking extensions weren&#x27;t fully loaded?<p>Testing again several more times, that does seem likely. I can reproduce it intermittently by dragging the URL onto my chromium shortcut if chromium isn&#x27;t already running.<p>Edit 2: Sure enough:<p><a href=""https:&#x2F;&#x2F;github.com&#x2F;gorhill&#x2F;uBlock&#x2F;issues&#x2F;1913"">https:&#x2F;&#x2F;github.com&#x2F;gorhill&#x2F;uBlock&#x2F;issues&#x2F;1913</a><p><a href=""https:&#x2F;&#x2F;github.com&#x2F;gorhill&#x2F;uBlock&#x2F;issues&#x2F;1327"">https:&#x2F;&#x2F;github.com&#x2F;gorhill&#x2F;uBlock&#x2F;issues&#x2F;1327</a>",foresto,1721503865,,
41018787,,"This is good. Usually I end up finding one I think Google made for Chromebooks. Or even worse, restoring to the man page.",Neywiny,1721501940,,
41020625,,Is there a reason syscall numbers don’t match up between architectures?<p>Or is it just a quirk of history?,MBCook,1721514739,,
41019256,,This is neat! Finally someone who added all the information I need :),saagarjha,1721505344,,
41018996,,Missing RISC-V,netr0ute,1721503457,,
41020933,,"Only 357 syscalls in 6.0. Don&#x27;t know why, but I thought there would be more.",extraduder_ire,1721517320,,
41022870,,,,1721542796,,
41018916,,What API is the most common for x86-64bit?,wg0,1721502902,,
41022520,,"This is SUCH a good tool! Thank you!!<p>I&#x27;ve been using other tables but they were always incomplete and often x86_64 only. This one contains everything: number, symbol, links to kernel implementation, signature, user space ABI registers. And I can select kernel version, kernel binary interface and processor architecture!<p>I&#x27;m very interested in how you are collecting or generating all this information. Please post details on the process. I need similar information in order to compile system call tables into lone, my own programming language which features direct Linux system call support.<p>I use scripts that parse the information out of Linux user space API headers: the compiler prints all the preprocessor definitions from linux&#x2F;unistd.h, the &quot;SYS_&quot; definitions are selected and then turned into a C array initializer for a number&#x2F;name structure.<p><pre><code>  # makefile
  $(call source_to_object,source&#x2F;lone&#x2F;lisp&#x2F;modules&#x2F;intrinsic&#x2F;linux.c): $(targets.NR.c)

  $(targets.NR.c): $(targets.NR.list) scripts&#x2F;NR.generate
      scripts&#x2F;NR.generate &lt; $&lt; &gt; $@

  $(targets.NR.list): scripts&#x2F;NR.filter
      $(CC) -E -dM -include linux&#x2F;unistd.h - &lt; &#x2F;dev&#x2F;null | scripts&#x2F;NR.filter &gt; $@

  # scripts&#x2F;NR.filter
  grep __NR_ | sed &#x27;s&#x2F;#define &#x2F;&#x2F;g&#x27; | cut -d &#x27; &#x27; -f 1

  # scripts&#x2F;NR.generate
  # generates C array initializers like:
  #     { &quot;read&quot;, __NR_read },
  while read -r NR; do
    printf &#x27;{ &quot;%s&quot;, %s },\n&#x27; &quot;${NR#__NR_}&quot; &quot;${NR}&quot;
  done

  &#x2F;&#x2F; source&#x2F;lone&#x2F;lisp&#x2F;modules&#x2F;intrinsic&#x2F;linux.c

  static struct linux_system_call {
      char *symbol;
      lone_lisp_integer number;
  } linux_system_calls[] = {

      &#x2F;* huge generated array initializer
       * with all the system calls found
       * on the host platform
       *&#x2F;
      #include &lt;lone&#x2F;lisp&#x2F;modules&#x2F;intrinsic&#x2F;linux&#x2F;NR.c&gt;
  };</code></pre>",matheusmoreira,1721538519,,
41023248,,removed,xurukefi,1721547619,,
41019523,,"similarly, does a Windows syscall tracker exist?",pastapoggers,1721507153,,
41019328,,"From this I learned about Landlock, thanks!",jeffrallen,1721505847,,
41024339,,"In southern europe we call this &quot;Brain drain&quot;. It&#x27;s a global phenomenon it seems, freedom of movement leads to contentration of productive forces to a few global cities, while the rest of the planet is increasingly deserted",seydor,1721561700,,
41019618,,"I support immigration and oppose the Republican anti-immigrant platform because it seems to me there is significant brain drain from many countries to the U.S. and that contributes to our success.<p>For example, in this article is about white collar crime, it points out that many Somali-Americans were professionals back in Somalia. I&#x27;m not concerned about the crime because that seems like a somewhat higher tendency until the 2nd and 3rd generation is able to make it into established society.<p>A Somali-American former investigator: why you’re hearing about fraud in my community<p><a href=""https:&#x2F;&#x2F;minnesotareformer.com&#x2F;2024&#x2F;07&#x2F;17&#x2F;a-somali-american-investigator-heres-why-youre-hearing-so-much-about-fraud-in-my-community&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;minnesotareformer.com&#x2F;2024&#x2F;07&#x2F;17&#x2F;a-somali-american-i...</a>",labrador,1721507686,,
41018650,,"I wonder what a sensible way forward for Cubans is, and their government. What would it take for the US to lift sanctions (I assume a radical shift within Cuba&#x27;s government), and for Cuba itself (as a whole) to restructure their government in a way that would benefit them and everyone.<p>Cuba would be a great travel destination.<p>Their cigars aren&#x27;t as on par anymore as far as I know, but there&#x27;s potential there, Nicaragua and Dominican Republic basically make the best ones last I checked.",giancarlostoro,1721500989,,
41016957,,"Looks like the main reason is - Cuba&#x27;s two main benefactors stopped supplying fuel on the cheap, as they have their hands full with their own crises.",EVa5I7bHFq9mnYK,1721487703,,
41020895,,"As a Cuban that is currently living in Cuba, I think it <i>might</i> be useful to voice my opinions, as I have read some comments here which I consider less than accurate in some respects. To avoid typing too much, I&#x27;ll summarize with... bullet points?<p>* The published figure of 10 million people is already outdated. First, they are official figures, which means that they are not telling the truth. Second, six months have elapsed; which means the actual number of residents is less than 9 million.<p>* Not only a large amount of people are gone, but most of them are young, productive people; lots of them professionals in several critical aspects of a functioning society. Where I work I&#x27;m only one of the few that remains in my activity (IT &amp; IT adjacent).<p>* Also gone are many of the more... reactive? brave? People that voiced discontent with the government and just chose to leave. What remains are relatively elderly people that are very conformist, or simple are not brave enough to voice their concerns.<p>* Is Cuba a dictatorship? No.<p>* Is Cuba a totalitarian state? Absolutely. The Cuban Communist Party is the only one allowed, as is written in the (relatively recent) Constitution. Even more than that, it exists above the Constitution, so this texts has no value at all.<p>* Are there human rights violations in Cuba? Yes, no doubt.<p>* Does the US embargo negatively impacts Cuba? Absolutely. Every single day, for the common people, that is. The elites? The top dogs of the Party? Of course they are unaffected; they are your run of the mill corrupt people in power, and they can have anything.<p>* Can Cuba trade with other countries? In theory, yes... in practice, it is very difficult. In addition, Cuba is a minuscule market that interests no one. China, for instance, has very little presence in Cuba, despite we being &quot;allies&quot;. But they don&#x27;t care.<p>I don&#x27;t know how this could unfold in the future, except with a total collapse. I really wish the end of the embargo, <i>and</i> the possibility of open an free elections. We, common people, are at the mercy of US politics and being managed by inmensely incompetent leaders. We could debate all week on who&#x27;s at fault here, who threw the first stone, but, as of this moment, that would be sterile. This country will be gone.",PentiumBug,1721517022,,
41020066,,Note that it&#x27;s only the US that has an embargo against Cuba.<p>The rest of the world trades pretty freely with them.,BurningFrog,1721510660,,
41019809,,perhaps it&#x27;s time to normalize relations with their government and end the blockade.,riffic,1721508956,,
41021672,,"This just does not seem plausible. Sure, I understand the claim that Cuban statistics are falsified because the Cuban government is obviously biased about whether &quot;Cuba is good&quot;, but the claims about Cuban emigration are coming from groups that are very distinctly anti-Cuban themselves; why should I trust them to tell the truth about Cuba, particularly when lying about your enemies is incredibly effective, common, and completely unpunished?",lucubratory,1721525513,,
41021772,,,,1721526810,,
41022170,,"Relevant reminder that Cuba has been under a brutal economic embargo and sanctions regime by the US for decades, which is the primary driver of Cuba&#x27;s economic situation. The sanctions began during an era of land reform that saw American corporations, such as United Fruit, lobbying the US to overthrow the Cuban government on their behalf. When that failed, the US imposed sanctions.",slantedview,1721532851,,
41022627,,How has this affected the country?,moneywoes,1721539668,,
41020268,,"&gt;Other factors were a high number of deaths, 405,512,<p>With such a population churn the chances of dying at sea while trying to run away don’t look that bad.",trhway,1721512084,,
41019831,,The problem commonly skated over is that two views cam be true at once. For example:<p>- the &quot;Batista&quot; regime was dictatorial and repressive. The people fought back with Castro. The first wave of people to land in Miami were essentially the moneyed class who lost everything. Unsurprisingly they hate the Castro regime and its descendents. The US government were happy to accommodate them under the guise of anti communism.<p>- the &quot;Castro&quot; regime is dictatorial and repressive. The people cant fight back so they leave. The people landing in Miami and their descendents hate the regime for taking everything.  The US Republicans are happy to accommodate them under the guise of sticking it to the libs.<p>I dont see any of this changing until the regime changes in Cuba to a more democratic one simultaneously with the Republican party imploding in Florida. Which basically means not in my lifetime.,kjellsbells,1721509092,,
41019599,,"Well, that explains why Cuban cigars are impossible to get since a couple of years...",choeger,1721507542,,
41021852,,"There is absolutely no doubt that the Cuban economy is suffering through a severe crisis. However, mass emigration offers some benefits to the Communist regime. Many of the migrants who work in the USA send money back to their families in Cuba in the form of remittances, which provide valuable foreign exchange reserves to help pay for essential imports. Moreover, emigration provides an escape for those people who might otherwise form a potentially powerful class of under-employed and politically discontent civilians. If Cuba’s emigrants were still living on the island, then the Communist regime would have good reason to worry about a mass revolution, as shown by the experience of the Arab Spring, when authoritarian governments in Syria, Libya and Egypt, each struggling with rising demographic pressures and economic stagnation, were destabilized by popular rebellion. The Communist elite is certainly aware of the dangers to its regime from a potential “Cuban Spring,” and thus likely regards mass emigration as a welcome alternative, despite the obvious social liabilities of losing so much human capital.",diogenes_atx,1721527889,,
41018575,,This is almost Ukraine&#x27;s levels.,amunozo,1721500434,,
41018649,,&gt; <i>Marrero insisted that the Cuban government would not deviate from a centrally planned economy where “socialist state enterprises” are predominant.</i><p>Same as it ever was...,BurningFrog,1721500989,,
41020841,,"This happens because of the US embargo, so I&#x27;ll blame US until they stop.",icar,1721516587,,
41019372,,It has also has an extremely low fertility rate.,Acrobatic_Road,1721506122,,
41023663,,People come from Cuba - Republicans welcome it because it makes socialism look bad<p>People come from Honduras - go back to where you came from!,EGreg,1721553528,,
41023255,,"i hope americams know what they are doing<p>ex) France, Uk, Germany",localfirst,1721547727,,
41020275,,Did US sanctions cause this? Why or why not?,greyvddhb,1721512110,,
41022701,,I remember when I was called a Dago in NYC as a kid<p>Yeah all us Italians are just dirty mafiaosa,zombiwoof,1721540607,,
