uid,title,the content,writer,Published at,score,comments_quantity
40998467,,"What an excellent speaker. Despite many moral issues with his character, I am a big admirer of Jobs in a professional capacity.<p>I have found that audiences genuinely appreciate when you speak powerfully and simply; you can rephrase something like<p>&gt; &quot;we&#x27;re considering many different possible pathways, and some of them we&#x27;re finding are less optimized to meet our institutional goals&quot;<p>to<p>&gt; &quot;we&#x27;re not sure what to do, and so far most of the ideas we thought of were pretty bad&quot;<p>and your audience laughs and leans in. I try to emulate that Jobs-ian style at work and a lot of people seem to like my presentations.<p>I think people really like it when someone takes the responsibility of standing up and saying &quot;let&#x27;s not overcomplicate this, I&#x27;ll take responsibility for making the decisions and I don&#x27;t spend a lot of time trying to hide my real level of knowledge. In fact, I may know less than some of you.&quot; (Even if that&#x27;s probably not true.)<p>Another good (albeit hyperbolic) example of this is Jeremy Irons&#x27; speech near the end of Margin Call (2011) where he tells the junior analyst to &quot;speak to me as if I am a very small child, or possibly a golden retriever.&quot; In fact, that&#x27;s also an explicit direction given to flight controllers at NASA during their training.",quacked,1721327816,,
40996125,,"A lot of awesome predictions that ended up being true: software trials, app store (he calls it the radio station for software), computers getting smaller and smaller, internet, 13&#x2F;14 year olds creating businesses with apps, computers getting cheaper to under $1000.",nkotov,1721314332,,
40998519,,,,1721328145,,
40996138,,"Page isn’t loading for me. Here’s a YouTube video (audio only) with the same description that I assume is the same content.<p><a href=""https:&#x2F;&#x2F;youtu.be&#x2F;2rqwi63Q1Gs?si=W7TZqVLCAj55mHkw"" rel=""nofollow"">https:&#x2F;&#x2F;youtu.be&#x2F;2rqwi63Q1Gs?si=W7TZqVLCAj55mHkw</a>",dagmx,1721314440,,
40995828,,"SJ was a true visionary. He had a philosophical and deep look at the computer revolution, and he was one of the few leaders who actually cared about building products he could recommend to his own friends and family.",behnamoh,1721312579,,
40997368,,I think that picture of Jobs in a room with a Tiffany lamp and his stereo is interesting. I don&#x27;t like the lamp and that doesn&#x27;t look like a room in which I would want to spend much time.<p>But it does make me think about my space and my stuff.<p>What are the objects you own that feel extraordinarily well designed? Jobs&#x27; lamp is likely still plugged in someplace. Will your favorite objects still be admired 40 years from now?,criddell,1721320858,,
40996270,,"&gt; and points to the possibility that one day we might be able, in any given situation, to ask a computer, “What would Aristotle have said?”—and get an answer.<p>Steve Jobs predicts ChatGPT. Off by 40 years, but nobody&#x27;s perfect.",indigoabstract,1721315204,,
40997255,,"The great communicator.<p>Was he speaking like this right from birth, a little baby, pacing around, pointing at his pacifier, saying &#x27;this is crap, who designed this, make it a big soft breast, follow nature, curves&#x27;.",FrustratedMonky,1721320195,,
40996108,,Anyone know more about Steve’s hifi setup in the famous “sitting on the floor with a lamp” photo?,fiatpandas,1721314230,,
40995818,,Imagine spending 2-3 hours per day interacting with computers.,mseepgood,1721312488,,
40997633,,"I assume most HNers have seen this, but if you haven&#x27;t seen The Mother Of All Demos, you owe it to  yourself to see what was possible in 1968 but wouldn&#x27;t be taken seriously for another 15-30 years. [0]<p>[0]: <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=yJDv-zdhzMY"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=yJDv-zdhzMY</a>",kolanos,1721322344,,
40997295,,"&gt; I find it breathtaking how profound his understanding was of the dramatic changes that were about to happen as the computer became broadly accessible. Of course, beyond just being prophetic...<p>The author of this article should consider not reading any more about the history of computing for health reasons.<p>If that takes their breath away, they&#x27;re at serious risk of going into cardiac arrest if they keep going and discover some of the many other fascinating figures from the 50s, 60s, 70s and 80s who were enjoying speculating about the direction things would go in.",sourcepluck,1721320399,,
40996215,,[flagged],eql5,1721314862,,
40995956,,"Do you see how Elon Musk behaves in real time? That was Steve Jobs in his day, but we didn&#x27;t have social media, so we didn&#x27;t get to see his tantrums. Both Jobs and Musk were known for thinking very little of people outside their personal circles. It just shows that human beings are innately attracted to mythology and love to romanticize authoritative figures, even when those figures display sociopathic tendencies. Maybe that&#x27;s why polls say people think less and less of democracy and more and more of autocracy all over the world. We can say these people are changing the world but we should not forget that they are not role models.",retskrad,1721313285,,
40995833,,He looks like a cross between Ashton Kutcher and Roger Federer.<p>EDIT: Tread lightly lest ye compare a god to mere mortals.,keybored,1721312609,,
40998682,,"This is so cool!<p>It reminds me a bit of one my favorite debugging techniques: Running an individual test with coverage reporting enabled, and then clicking around the HTML coverage report to see exactly what code path the test followed, without needing to use either print statements or a specialized debugger.<p>Very helpful for answering questions of the form &quot;Why does this test not exercise the code I thought it did?&quot;.",tabbott,1721329234,,
40996682,,"This is very cool and seems similar to what we do&#x2F;did in Cinder: <a href=""https:&#x2F;&#x2F;bernsteinbear.com&#x2F;blog&#x2F;cinder-jit-bisect&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;bernsteinbear.com&#x2F;blog&#x2F;cinder-jit-bisect&#x2F;</a><p>EDIT: Oops, this tool is mentioned in the post already (but the post is not, so here it is if you want to read about it). Neat!",tekknolagi,1721317198,,
40998665,,"The idea that using a symbol across cultures is a misappropriation is an extension of the ideology that cultures should not mix. It&#x27;s the thinking that everyone would be better of if each person stayed in their culture barrier - and you know which kind of thinking that is, from which political side on the spectrum.  It&#x27;s sad that an organisation like this feels the need to give legitimacy to that anti-multicultural ideology.",onli,1721329112,,
40998448,,"Here&#x27;s the blog posts that called out the ASF and prompted them to make this change.<p><a href=""https:&#x2F;&#x2F;www.endasfmascotry.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.endasfmascotry.com&#x2F;</a><p><a href=""https:&#x2F;&#x2F;blog.nativesintech.org&#x2F;apache-appropriation&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;blog.nativesintech.org&#x2F;apache-appropriation&#x2F;</a><p>The quotes about the feather:<p>&gt; This essay introduced a few examples of Indian warriors with full headdress, but what if just one feather is presented—is it sufficient to conjure images of savage warriors? Well, probably not just one feather, unless it can be associated with some other stereotypical image. In this case, what if the feather is paired with the word “Apache”?<p>&gt; It is interesting that the Apache Web site provides a link to a Web site devoted to the Apache people, providing “stereotypical proof” that the feather symbol and the foundation name are designed to evoke images of the Apache people. This is all the more interesting in light of the fact that perhaps history’s most photographed Indigenous warrior—the Apache Geronimo—was not inclined to adorn himself in this fashion. In fact, even Hollywood depictions of Geronimo eschew the feather look. Yet the stereotypical image of the feathered Indian persists.",jjmarr,1721327660,,
40998492,,"Kudos to the critics for raising the issue, and to the Foundation for engaging with them. The changing of the convention name and the changing of the logo represent incremental progress.  Changing the name of the Foundation may be challenging, but more incremental progress is possible — here are a couple ideas:<p>* Encourage projects to go by just &quot;Foo&quot; rather than &quot;Apache Foo&quot;.<p>* Re-release the &quot;Apache License 2.0&quot; as the &quot;ASF License 2.0&quot;.<p>Disclosure: Although I haven&#x27;t been active for years I&#x27;m a past ASF board member.",rectang,1721327986,,
40998620,,"When I see the word &quot;evolving&quot; used as a verb, I&#x27;m suspicious -- corporate language often used to soften something with vagueness.<p>But after reading this announcement, the substance is actually both meaningful and practical. Props to ASF&#x27;s leaders.",drewda,1721328837,,
40998452,,"Kinda strange to go from &quot;a patchy server&quot; to using Native American imagery in the logo, albeit a much less offensive in than American sports teams.",Yhippa,1721327680,,
40998317,,"I don’t know that I’ve ever seen such a short article so clearly demonstrate how much don’t actually care about the people who they are to trying to placate. They’re changing the feather because it’s apparently offensive to reference it, but they’re not changing the name because it would cost money. Even though the name is way more tightly tied to the people than the feather. I don’t actually care about the logo or the name I just find having the dichotomy so clearly spelled out interesting.",nathanwh,1721326714,,
40998509,,[flagged],ifjnejfufj,1721328109,,
40963405,,"This PDF credits include Mark Roper.  The corresponding video is: Mark Roper - My Puzzle Robot is 200x Faster Than a Human <a href=""https:&#x2F;&#x2F;youtu.be&#x2F;Sqr-PdVYhY4"" rel=""nofollow"">https:&#x2F;&#x2F;youtu.be&#x2F;Sqr-PdVYhY4</a>",shagie,1720993382,,
40996814,,"Code of the said robot on github: <a href=""https:&#x2F;&#x2F;github.com&#x2F;roksenhorn&#x2F;puzzle-bot"">https:&#x2F;&#x2F;github.com&#x2F;roksenhorn&#x2F;puzzle-bot</a>",JDW1023,1721317680,,
40998387,,This sounds like the perfect leetcode style toxic interview problem,davio,1721327139,,
40996964,,"See also: Worlds hardest jigsaw vs. puzzle machine (all white) by Stuff Made Here <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=WsPHBD5NsS0"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=WsPHBD5NsS0</a>",05,1721318404,,
40997827,,What&#x27;s the connection with shopify?,deelowe,1721323376,,
40997877,,Was literally talking to my friend about this concept yesterday,utahcon,1721323623,,
40997630,,"I once tried a puzzle with a significant amount of almost completely black pieces. It was faster to just brute force the pieces than to even bother looking at their shape. All you do is sort the pieces by the number of tabs&#x2F;holes, look at a specific spot you want to fill and then mindlessly try every eligible piece.",imtringued,1721322342,,
40998711,,"Documentation severely lacking.  I wanted to know whether this does streaming or only batch, as well as examples for integrating with Android apps.",flax,1721329358,,
40998672,,[flagged],crancher,1721329160,,
40995243,,"&lt;3<p>it&#x27;s good to see a little person having fun with all this technocrap that us grognards have gotten so bitter about over the years&#x2F;decades. :) i hope she continues to have a blast!<p>(from the dedication page in SICP:)<p>“I think that it’s extraordinarily important that we in computer science keep fun in computing. When it started out, it was an awful lot of fun. Of course, the paying customers got shafted every now and then, and after a while we began to take their complaints seriously. We began to feel as if we really were responsible for the successful, error-free perfect use of these machines. I don’t think we are. I think we’re responsible for stretching them, setting them off in new directions, and keeping fun in the house. I hope the field of computer science never loses its sense of fun. Above all, I hope we don’t become missionaries. Don’t feel as if you’re Bible salesmen. The world has too many of those already. What you know about computing other people will learn. Don’t feel as if the key to successful computing is only in your hands. What’s in your hands, I think and hope, is intelligence: the ability to see the machine as more than when you were first led up to it, that you can make it more.”
~Alan J. Perlis (April 1, 1922 – February 7, 1990)",volkadav,1721308186,,
40998533,,"Great speed scores, reasonable SEO and best-practices scores, a few accessibility-related nitpicks but none critical.  So, better than most professionals.<p><a href=""https:&#x2F;&#x2F;pagespeed.web.dev&#x2F;analysis&#x2F;https-naya-lol&#x2F;tkn3le4d53"" rel=""nofollow"">https:&#x2F;&#x2F;pagespeed.web.dev&#x2F;analysis&#x2F;https-naya-lol&#x2F;tkn3le4d53</a>",waldrews,1721328229,,
40993693,,"<p><pre><code>    &lt;body background=&quot;animals.jpg&quot;&gt;
        &lt;center&gt;
</code></pre>
Exactly as I would do it if I were a 7yo. Speak what you will about the virtues of CSS and semantic markup, these things get in the way of having fun. And can be learned later.",nathell,1721292270,,
40997476,,"&gt; computers are a very important form of technology. Without it no websites, no Roblox studio, and no nothin.<p>Don&#x27;t you love the way children see things? So cute.",brabel,1721321529,,
40998076,,"&gt; computers are a very important form of technology. Without it no websites, no Roblox studio, and no nothin.<p>Well put, Naya!",appel,1721324908,,
40998722,,"in this day age, getting past the captcha, false positive bot detection, proving a us based mobile number, etc etc... is harder to get kids started than the actual coding.",1oooqooq,1721329438,,
40998643,,It&#x27;s curious that clicking on the links doesn&#x27;t take you to a &#x2F;page.html but rather just &#x2F;page. Is that due to Cloudflare routing?,trekkie1024,1721328978,,
40996472,,"I suggest you back up the HTML files as a record of her work when she was still a child, it will be a family treasure in the future :) You can even add it under your family&#x27;s domain for safekeeping.",marvstazar,1721316366,,
40996704,,"I love this. Her little site really takes me back to the age of the internet I often miss.<p>Back in the 90s, fresh out of art school I knew I needed to create a portfolio website of some sort. I went to a Borders Books and got a book about 4 or 5 inches think about HTML and how to craft a site using a tool built into Netscape Navigator. Over the course of a week or so I created a site very similar in function to the one in the OP. The main difference was the content.<p>On my homepage I featured one of my drawings - a color pencil rendering of a very large&#x2F;wide man in a jock strap looking at the viewer with a cunning smile. Yes, I was very mature. You had click on his belly to enter the site. This was where I learned to make an image map for the first time. When you clicked it he said, &quot;Ooh, that tickles&quot; and then you were in where the portfolio and navigation was presented.<p>It was all HTML 4, no javascript, no cookies or forms - all very basic stuff.<p>And that site got me my first real job in the design world (at an Adobe competitor called Micrografx, which later imploded). The rest is history! Thanks, Netscape.",erickhill,1721317264,,
40995806,,"It&#x27;s a very good website. Fast, simple UX, no JavaScript and focused on content.",computerfriend,1721312400,,
40996099,,"I was talking to my parents the other day and surprised myself getting pretty chocked up remembering how my dad had shown me how to program an ascii animation on his 386, and how the wonder I felt at that in many ways led me to where I am today, so many years later. These things matter.",nimbleal,1721314207,,
40997376,,"When I started using the web, this is what all pages looked like and tons and tons of people had personal ones just like this. It was so great. I used to love touring all the self expression.<p>Not quite the first, but this is how mine looked in &#x27;98: <a href=""https:&#x2F;&#x2F;web.archive.org&#x2F;web&#x2F;19981205195643&#x2F;http:&#x2F;&#x2F;www.justkidding.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;web.archive.org&#x2F;web&#x2F;19981205195643&#x2F;http:&#x2F;&#x2F;www.justki...</a>",tqwhite,1721320893,,
40995837,,"Wonder why for such a cute and clean website, uMatrix is showing cloudlflareinsights.com blocked? On the off chance that a 7 year old isn&#x27;t interested in website traffic analytics, is it Cloudflare injecting their shit?",noisy_boy,1721312626,,
40995731,,"I got started with Netscape Composer around this age, as you could easily switch between the HTML view and the WYSIWYG view and see what everything does. Seamonkey is a still maintained version of the old Netscape&#x2F;Mozilla suite which has Composer.<p><a href=""https:&#x2F;&#x2F;www.seamonkey-project.org&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.seamonkey-project.org&#x2F;</a>",gtk40,1721311812,,
40993563,,Very cute!<p>I did something similar  with my dad when I was a kid. First basic HTML then Dreamweaver.<p>A couple years down the road and I’m working at a SaaS company.<p>Beware.,crngefest,1721290714,,
40998053,,&gt; Tablets aren&#x27;t very useful. Well to do stuff Computers can anyway.<p>Naya gets it!,karaterobot,1721324773,,
40998111,,"I love this so much. From 1992-1996 I was in a band in the SF Bay Area. I played the congas, but really I think they just let me do that because I also took on the band&#x27;s webpage.<p>It was dozens and dozens of pages of hand-coded HTML, updated nearly daily, with lots of easter eggs, etc. I had programmed a ton (I was a C&#x2F;C++ developer at the time), but never in HTML. I learned everything by &quot;viewing source&quot; (at the time, most of the web was hand-written HTML).<p>We hosted it at The Well, which even then had a little bit of cachet in the community.<p>One of my great regrets was that we didn&#x27;t keep a copy of the site -- and we &quot;retired&quot; and took down the site early enough that the Wayback Machine doesn&#x27;t have a copy.",oaktowner,1721325171,,
40995878,,"HTML is such a great abstraction and syntax. I wonder if the same 7 year old would be able to (or have the attention) to learn something like React? Probably not.<p>Maybe we should be testing our interfaces and API&#x27;s with 7 year olds from now on. If they can&#x27;t or won&#x27;t use it, its probably a good signal the design is wrong.",iamleppert,1721312867,,
40994107,,"Great job Naya :)<p>For other parents here, if your kids are interested in learning HTML and CSS with the help of cute aliens, my son (who was 11 at the time) and I built HTML Planet for Kids [0]. The course uses a visual editor for manipulating HTML, so that there is less typing and frustrating syntax mistakes, while still exposing the code directly without any added abstractions.<p>[0] <a href=""https:&#x2F;&#x2F;htmlplanetforkids.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;htmlplanetforkids.com&#x2F;</a>",mattront,1721297197,,
40997402,,"&quot;computers are a very important form of technology. Without it no websites, no Roblox studio, and no nothin.&quot;<p>Amen!",l72,1721321034,,
40997999,,"I love this so much! Great work, Naya!<p>Incidentally, I was creating an image for a slide for a talk a few weeks ago, showing off HTML circa 1996 and decided to do it in Windows 95 (which is what I used to write my first web pages when I was 12) and it was a lot harder than I thought it would be (mostly because the intricacies of what HTML versions were supported in the included browser versions of the Electron emulator I was using), to recall what tags did and didn&#x27;t work.<p>But I credit HTML with everything for me, as far as computer programming is concerned. Having a way to express markup in a text editor and see the results on a web page was life-changing.<p>Love to see first graders doing this now!",filmgirlcw,1721324453,,
40997428,,"Excellent website! Thanks for sharing, I learned something: the scientific name of a cheetah.<p>Tell your daughter to keep making things that she likes to make!",err4nt,1721321260,,
40996774,,&gt; Did you know that a dog puts its tail between its legs when it&#x27;s sad.<p>Can you spot the mistake?<p>Neither can I. :-)<p>Well done.,tutipop,1721317511,,
40997619,,"I love, how the path for the computer page is &quot;&#x2F;unicorncopy&quot;. Already thinks like a real pro!",taulien,1721322289,,
40998539,,I miss when this was the internet. Just thousands of little sites like this.,jdlyga,1721328269,,
40996242,,"You better believe I went straight for the cheetah page. No, I didn’t know they’re about 59 inches long! I learned something new today!",kstrauser,1721315043,,
40997367,,I showed my kid (also around that age) how you could have fun with PRINT statements in C64 BASIC. He really enjoyed it and just the idea alone that you could control the computer instead of it being a black box.<p>Perhaps a website could be fun too. But HTML 3.2 was much more friendly to beginners than everything that is out there now.,dep_b,1721320852,,
40995134,,This is adorable and made me feel good! I learned something about cats too. Thank you for sharing.,lnauta,1721307329,,
40993658,,"She really nailed page load speed and to a large degree UX (links are clearly links, navigation just works).<p>Many large companies have wasted lots of money on performance and UX while still being worse than this!",eitland,1721291951,,
40996593,,&quot;Cats are about 2 feet that means six times there height would be about 12 feet.&quot;<p>hehehehehe,AzzyHN,1721316862,,
40993808,,&gt; Without computers used have to use tablets. Tablets aren&#x27;t very useful.<p>That&#x27;s the spirit!,benterix,1721293524,,
40998291,,Love this! What a wonderful idea. I hope to encourage my daughters to do similarly as they learn about computers.,rietta,1721326553,,
40998386,,It&#x27;s amazing to see a 7 year old putting it all together. Incredible beautiful!,th3w3bmast3r,1721327127,,
40998273,,"This is absolutely delightful. Perhaps my favorite line:<p>&quot;Without it no websites, no Roblox studio, and no nothin.&quot;",elijahbenizzy,1721326464,,
40997912,,"I like it. This fondly, yet somewhat bitterly, recalls memories of my 25-year-old self creating his first HTML page in 1995, or even my 10-year-old self writing his first BASIC program in 1980.",fermigier,1721323882,,
40996030,,"Ok but did you make sure she used Kubernetes to deploy? :)
Seriously her web page made me smile.  Well done!",rossdavidh,1721313774,,
40997972,,"That&#x27;s cool. I remember myself around that age. Before I learned about HTML, I used to draw web sites in MS Paint. And these both activities were so much fun.",Pavilion2095,1721324322,,
40996520,,I learned quite a lot by viewing the source of this delightfully clean and spartan website.<p>You don&#x27;t need a DOCTYPE tag?<p>You don&#x27;t need a head tag?<p>You don&#x27;t need to declare the charset?<p>The body tag has a &quot;background&quot; attribute?<p>The HTML &quot;center&quot; tag still works?,troymc,1721316584,,
40995886,,"Seriously, thank you so much for sharing this!  It brought a much needed smile to my face this morning.<p>Please tell your daughter that Ben really liked it and his favorite page was the dogs page.  Question for her:  Is that a picture of your dog?  Does the dog have a name?",freedomben,1721312896,,
